Episode Number,Cart Position,Cart Velocity,Pole Angle,Pole Angular Velocity,Action,Exploration Rate,Reward,Score
11,0.19288927,-0.16333975,-0.15085617,0.25253046,0,0.8096885832327116,0.02213418483734131,29
11,0.18962248,0.03357825,-0.14580555,-0.08367555,1,0.8088788946494789,0.5050614476203918,30
11,0.19029404,0.23045667,-0.14747907,-0.41857472,1,0.8080700157548294,-0.16735196113586426,31
11,0.19490318,0.42732698,-0.15585056,-0.7538764,1,0.8072619457390746,-0.8371487259864807,32
11,0.20344971,0.6242149,-0.17092809,-1.0912635,1,0.8064546837933355,-1.5077531337738037,33
11,0.21593401,0.8211262,-0.19275336,-1.4323348,1,0.8056482291095421,-2.1825268864631653,34
11,0.23235653,1.0180324,-0.22140007,-1.7785435,1,0.8048425808804326,-2.864670753479004,35
12,0.031116175,-0.16434982,0.0011041588,0.27174622,0,0.8048425808804326,0.042839732486754656,1
12,0.027829178,0.030756362,0.006539083,-0.020588256,1,0.8040377382995522,-0.5434924270957708,2
12,0.028444305,0.22578393,0.006127318,-0.3112009,1,0.8032337005612527,0.04117651842534542,3
12,0.032959983,0.42081806,-9.669957e-05,-0.60194516,1,0.8024304668606914,0.6030618213117123,4
12,0.041376345,0.61594135,-0.0121356025,-0.8946585,1,0.8016280363938307,-1.2038903310894966,5
12,0.053695172,0.8112258,-0.030028773,-1.1911314,1,0.8008264083574369,-1.7893170937895775,6
12,0.06991968,1.0067236,-0.0538514,-1.4930731,1,0.8000255819490795,-2.382262609899044,7
12,0.09005416,0.8122967,-0.08371286,-1.2176801,0,0.7992255563671304,-2.9861461371183395,8
12,0.10630009,1.0083923,-0.10806646,-1.5353763,1,0.7984263308107633,-2.4353601038455963,9
12,0.12646794,1.2046369,-0.138774,-1.8597358,1,0.7976279044799526,-3.0707530677318573,10
12,0.15056068,1.400982,-0.1759687,-2.1920907,1,0.7968302765754727,-3.7194713950157166,11
12,0.17858031,1.5973148,-0.21981052,-2.5335104,1,0.7960334462988972,-4.384180903434753,12
13,0.031116175,0.22589402,0.0011041588,-0.31361887,1,0.7960334462988972,0.042839732486754656,1
13,0.035634056,0.030756354,-0.005168218,-0.020587917,0,0.7952374128525983,-0.40640593506395817,2
